"Person_ID","Crash_Date","Crash_Location","Victim","Crash_Circumstances","Longitude","Latitude","Location"
,"06/20/2019 12:25:00 PM","REPORTED BY UNIVERSITY OF ILLINOIS CHICAGO POLICE DEPARTMENT","PASSENGER",,"-87.6467","41.86415224","POINT (-87.6467 41.86415224)"
"O655675","06/09/2019 02:42:00 AM","1757 W 87TH ST","PEDESTRIAN",,"-87.66778","41.735617","POINT (-87.66778 41.735617)"
"O665922","06/08/2019 09:22:00 PM","421 N PULASKI RD","PASSENGER",,"-87.72574","41.888533","POINT (-87.72574 41.888533)"
"P151263","06/08/2019 09:22:00 PM","421 N PULASKI RD","DRIVER",,"-87.72574","41.888533","POINT (-87.72574 41.888533)"
"O665992","06/08/2019 09:20:00 PM","6358 S ASHLAND AVE","PEDESTRIAN",,"-87.66432","41.777742","POINT (-87.66432 41.777742)"
"O655675","05/26/2019 04:09:00 AM","12521 W TOUHY AVE","PEDESTRIAN",,"-87.93398","42.008058","POINT (-87.93398 42.008058)"
"O655675","05/25/2019 09:56:00 PM","1200 N LARAMIE AVE","PASSENGER",,"-87.75592","41.902293","POINT (-87.75592 41.902293)"
"P148464","05/24/2019 11:17:00 PM","2634 E 126TH ST","PASSENGER",,"-87.55865","41.666288","POINT (-87.55865 41.666288)"
"O677071","05/16/2019 08:51:00 PM","5100 W CHICAGO AVE","DRIVER",,"-87.75321","41.895068","POINT (-87.75321 41.895068)"
"O647819","05/16/2019 01:32:00 AM","433 E 95TH ST","PEDESTRIAN",,"-87.61287","41.721804","POINT (-87.61287 41.721804)"
"O647677","05/15/2019 03:25:00 PM","8500 S COTTAGE GROVE AVE","PEDESTRIAN",,"-87.60507031","41.74017704","POINT (-87.60507031 41.74017704)"
"O644899","05/11/2019 11:14:00 PM","8300 S COTTAGE GROVE AVE","PEDESTRIAN",,"-87.60517616","41.74387382","POINT (-87.60517616 41.74387382)"
"O644207","05/11/2019 07:02:00 AM","3156 W 79TH ST","DRIVER",,"-87.70216","41.749952","POINT (-87.70216 41.749952)"
"O642440","05/05/2019 11:45:00 AM","873 N DEARBORN ST","PEDESTRIAN",,"-87.62969","41.898738","POINT (-87.62969 41.898738)"
"O636655","05/01/2019 08:45:00 AM","6125 N MILWAUKEE AVE","DRIVER",,"-87.78352149","41.99287544","POINT (-87.78352149 41.99287544)"
"O635011","04/29/2019 02:08:00 AM","1000 N LAKE SHORE DR NB","DRIVER",,"-87.61977981","41.90100286","POINT (-87.61977981 41.90100286)"
"O632999","04/26/2019 10:26:00 AM","2110 W 69TH PL","PEDESTRIAN",,"-87.6765","41.767612","POINT (-87.6765 41.767612)"
"O629006","04/20/2019 06:34:00 AM","2751 N LAKE SHORE DR NB","DRIVER",,"-87.63176","41.932313","POINT (-87.63176 41.932313)"
"O628138","04/18/2019 04:55:00 PM","459 W 59TH ST","DRIVER",,"-87.63759914","41.78704274","POINT (-87.63759914 41.78704274)"
"O627654","04/17/2019 09:35:00 PM","6080 N CALDWELL AVE","MOTORCYCLIST",,"-87.7544","41.991424","POINT (-87.7544 41.991424)"
"O629076","04/13/2019 03:17:00 AM","6038 S PULASKI RD","MOTORCYCLIST",,"-87.72303","41.782967","POINT (-87.72303 41.782967)"
"O624047","04/12/2019 08:03:00 PM","2900 S LAKE SHORE DR SB","PEDESTRIAN",,"-87.6103","41.842075","POINT (-87.6103 41.842075)"
"O626988","04/09/2019 10:15:00 AM","5401 W 63RD ST","PASSENGER",,"-87.7569806","41.77803609","POINT (-87.7569806 41.77803609)"
"O620618","04/08/2019 12:34:00 PM","3610 W GRAND AVE","PEDESTRIAN",,"-87.71723256","41.90264416","POINT (-87.71723256 41.90264416)"
"O614378","03/29/2019 08:02:00 PM","14 W 87TH ST","CYCLIST",,"-87.62498","41.73639","POINT (-87.62498 41.73639)"
"P140342","03/27/2019 05:53:00 AM","3159 W ROOSEVELT RD","DRIVER",,"-87.70552","41.866298","POINT (-87.70552 41.866298)"
"O620862","03/27/2019 05:53:00 AM","3159 W ROOSEVELT RD","PASSENGER",,"-87.70552","41.866298","POINT (-87.70552 41.866298)"
"O610256","03/24/2019 08:45:00 AM","3600 N OAK PARK AVE","DRIVER",,"-87.79614","41.945566","POINT (-87.79614 41.945566)"
"P137497","03/23/2019 03:23:00 AM","1401 E 95TH ST","PASSENGER",,"-87.5908","41.722151","POINT (-87.5908 41.722151)"
"O660486","03/07/2019 07:05:00 PM","5110 S PULASKI RD","PEDESTRIAN",,"-87.72351","41.800034","POINT (-87.72351 41.800034)"
"O598097","03/07/2019 04:14:00 AM","3048 N CICERO AVE","PEDESTRIAN",,"-87.74695","41.936661","POINT (-87.74695 41.936661)"
"O600653","03/05/2019 03:48:00 PM","5059 S WESTERN AVE","PEDESTRIAN",,"-87.68408","41.80124","POINT (-87.68408 41.80124)"
"P134408","03/03/2019 08:46:00 PM","10700 S CALUMET AVE","PASSENGER",,"-87.61493494","41.69996826","POINT (-87.61493494 41.69996826)"
"O595609","03/03/2019 11:34:00 AM","507 E PERSHING RD","PASSENGER",,"-87.61493","41.699968","POINT (-87.61493 41.699968)"
"O589442","02/22/2019 09:25:00 AM","800 E 87TH ST","PEDESTRIAN",,"-87.60476457","41.73675996","POINT (-87.60476457 41.73675996)"
"O584036","02/13/2019 11:16:00 PM","4300 S DREXEL BLVD","DRIVER",,"-87.60468","41.816745","POINT (-87.60468 41.816745)"
,"02/07/2019 05:43:00 AM","REPORTED BY SUMMIT POLICE DEPARTMENT","PEDESTRIAN",,"-87.8016","41.79194","POINT (-87.8016 41.79194)"
"O580145","02/06/2019 03:35:00 PM","4325 W NORTH AVE","PEDESTRIAN",,"-87.73482","41.909665","POINT (-87.73482 41.909665)"
"O576798","02/03/2019 04:05:00 AM","4117 W MADISON ST","PEDESTRIAN",,"-87.72885","41.880578","POINT (-87.72885 41.880578)"
"O573363","01/29/2019 03:25:00 AM","7459 S RACINE AVE","DRIVER",,"-87.65379","41.757968","POINT (-87.65379 41.757968)"
"O738858","01/27/2019 01:20:00 AM","13000 S AVENUE O","DRIVER",,"-87.54003","41.659043","POINT (-87.54003 41.659043)"
"O568488","01/22/2019 09:25:00 AM","8518 S COTTAGE GROVE AVE","PEDESTRIAN",,"-87.60506","41.739689","POINT (-87.60506 41.739689)"
"O573953","01/21/2019 08:56:00 PM","10355 S KEDZIE AVE","DRIVER",,"-87.70114","41.704506","POINT (-87.70114 41.704506)"
"O564489","01/16/2019 05:17:00 AM","5400 S LONG AVE","DRIVER",,"-87.75761678","41.7945227","POINT (-87.75761678 41.7945227)"
"O563345","01/14/2019 05:48:00 AM","5900 S CORNELL DR","DRIVER",,"-87.58535","41.787977","POINT (-87.58535 41.787977)"
"O561570","01/12/2019 12:07:00 AM","6820 W 63RDST","DRIVER",,"-87.79189","41.777613","POINT (-87.79189 41.777613)"
"P126522","01/11/2019 01:09:00 AM","77 W LOWER WACKER DR","PASSENGER",,"-87.63081","41.88668","POINT (-87.63081 41.88668)"
"O556614","01/03/2019 03:01:00 PM","4400 N CENTRAL AVE","PEDESTRIAN",,"-87.76739","41.960528","POINT (-87.76739 41.960528)"
